time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1562120100,28877,28904,28877,28904,29,10.75,28810.41099648614,29.682739969191964
1562120400,28905,28905,28873,28875,4,10.9,28825.38523704836,29.848258542821107
1562120700,28840,28852,28840,28848,5,10.8,28839.715894379653,30.216240075476744
1562121000,28837,28869,28834,28869,7,11.1,28905,30.557937212942694
1562121300,28828,28828,28828,28828,1,11.1,28897.9,31.303798840589646
1562121600,28820,28820,28788,28790,15,11.8,28889.512000000002,31.924956066261814
1562121900,28796,28799,28796,28797,3,11.85,28875.300320000002,30.28745920438597
1562122200,28815,28815,28815,28815,1,11.85,28863.0782752,29.409783546929834
1562122500,28791,28792,28785,28785,3,10.6,28852.567316672,29.451941865006273
1562122800,28824,28843,28824,28843,7,10.3,28785,31.491088874648682
1562123100,28855,28855,28855,28855,2,10.15,28785,30.0988682407452
1562123400,28849,28849,28837,28837,5,9.05,28793.4,29.23466336640626
1562124000,28819,28819,28810,28810,2,8.4,28800.792,29.075044554520098
1562124300,28817,28817,28817,28817,1,7.9,28807.29696,27.49825565776866
1562124600,28835,28835,28835,28835,1,7.1,28810,26.8198088250709
1562124900,28834,28834,28834,28834,1,6.6,28815.4,24.975536766137264
1562125500,28837,28837,28837,28837,1,6,28820.152000000002,23.40585556855603
1562125800,28856,28856,28853,28853,2,5.5,28824.33376,23.091151599373458
1562130600,28850,28856,28850,28856,4,4.9,28828.7670336,21.870355056561067
1562130900,28860,28863,28860,28863,5,4.95,28832.579648896,20.808186838235276
1562131200,28859,28861,28859,28861,3,3.65,28837.44690507264,19.607602064075614
1562131800,28840,28841,28830,28830,3,3.6,28863,20.4213447737845
1562132100,28830,28840,28827,28840,3,3.5,28861,19.89124871851418
1562132400,28830,28830,28830,28830,1,3.2,28856.92,19.184730952906026
1562133000,28813,28813,28813,28813,1,3.2,28853.329599999997,19.02867874198417
1562133300,28801,28825,28801,28825,5,2.7,28847.683456,19.38377311755673
1562133600,28830,28830,28822,28822,3,2.7,28840.214103039998,18.57064646630268
1562133900,28802,28802,28802,28802,1,2.7,28833.9398465536,18.67274314728106
1562134200,28811,28811,28811,28811,1,2.6,28830,17.98183292247527
