time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1568299800,27236,27236,27172,27172,4,2.45,27289,32.81361578539882
1568300100,27150,27150,27150,27150,1,2.45,27277.3,32.04121465787033
1568300400,27148,27148,27139,27144,3,2.55,27262.023999999998,30.538270753736732
1568300700,27134,27142,27134,27142,2,2.55,27244.800639999998,29.071251414184108
1568301300,27195,27195,27195,27195,2,2.6,27227.072537599997,30.780447741742385
1568301600,27195,27195,27191,27191,2,2.65,27212.180931583996,28.867558617332215
1568302800,27195,27195,27195,27195,3,2.75,27199.671982530555,27.091304430379914
1568303100,27205,27210,27205,27210,2,2.8,27134,26.22763982820992
1568303400,27188,27188,27188,27188,2,2.75,27141.6,25.925665554766358
1568304000,27173,27173,27173,27173,1,2.7,27148.44,25.145260872283046
1568304300,27175,27175,27175,27175,1,2.7,27154.595999999998,23.49202795283426
1568304600,27180,27180,27180,27180,1,2.6,27160.1364,22.1711688133461
1568304900,27170,27170,27170,27170,1,2.6,27165.12276,21.301799612392806
1568306400,27188,27188,27188,27188,1,2.2,27169.610483999997,21.065956782936176
1568307600,27208,27208,27208,27208,1,2.1,27170,20.98981701272645
1568310600,27226,27226,27226,27226,1,2,27174,20.776258654674564
1568312700,27215,27215,27215,27215,1,1.65,27180.24,20.07795446505495
1568313000,27212,27212,27212,27212,1,1.65,27185.731200000002,18.858100574693882
1568314500,27232,27232,27232,27232,1,1.65,27190.563456000003,18.939664819358605
1568337300,27259,27280,27236,27236,9,2,27196.364572160004,21.015403046547274
1568337600,27232,27232,27200,27213,5,2.05,27280,22.085731400365326
1568338200,27180,27180,27160,27160,3,2.15,27280,24.293893443196374
1568338500,27235,27235,27219,27219,27,3.35,27265.6,27.915758197253776
1568338800,27225,27225,27225,27225,1,3.3,27252.928,26.350346897449935
1568339100,27211,27211,27194,27202,3,3.35,27241.77664,26.68246497620351
1568339400,27201,27201,27200,27200,5,3.5,27231.9634432,24.919431763617546
1568339700,27210,27237,27210,27237,2,3.45,27160,25.78232949478772
1568340300,27216,27216,27216,27216,1,3.4,27167.7,25.440734530874312
1568340900,27180,27180,27180,27180,1,3.35,27174.63,26.194967778669003
1568341200,27169,27169,27169,27169,107,8.65,27237,25.109612937335502
1568341800,27150,27162,27150,27162,2,8.7,27230.2,24.67321201324011
1568342400,27195,27195,27195,27195,1,8.7,27220.576,25.267982583722958
1568342700,27200,27202,27200,27202,2,8.75,27212.10688,23.9631266848856
1568343000,27211,27211,27211,27211,1,8.75,27150,22.894331921679488
1568343300,27221,27235,27221,27235,2,8.8,27156.1,22.973308212988094
1568343600,27226,27226,27226,27226,1,8.8,27165.568,21.97521476920323
