time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1565071200,25780,25780,25780,25780,25808.696844683982,25840.222222222223,52,12.45,NaN,25780,NaN,25928,NaN,0.2098904348514441,27.926413363642745,44.092361848642746,44.19417600220788
1565071800,25840,25840,25840,25840,25814.957475747186,25840.11111111111,3,12.45,NaN,25840,NaN,25925.04,NaN,0.20561621273206487,26.89165880397268,47.745812518442825,41.306176307436154
1565073300,25732,25732,25732,25732,25798.365980597748,25826.11111111111,1,12.35,NaN,25732,NaN,25917.3184,NaN,0.19792460333075246,25.839980682173877,42.48539018355547,47.77280206551789
1565075700,25904,25913,25902,25913,25821.2927844782,25829.444444444445,11,12.65,NaN,25913,NaN,25913,NaN,0.18865890127332696,25.192909329763996,51.84500327875471,39.99851749271464
1565076600,25950,25975,25950,25975,25852.03422758256,25838,16,13.4,NaN,25975,NaN,25732,NaN,0.1788704103896771,24.83972068158121,54.513993815485776,37.78159979070952
1565076900,25954,25954,25951,25951,25871.827382066047,25851.11111111111,5,12.6,NaN,25951,NaN,25736.86,NaN,0.16797508324461752,24.50419146580756,53.310037819754264,36.94718314990506
1565077800,25928,25930,25928,25930,25883.46190565284,25862.88888888889,2,12.65,NaN,25930,NaN,25741.6228,NaN,0.15594378298455558,24.043156446265108,52.1482276987654,38.321322125776355
1565078400,25914,25914,25914,25914,25889.56952452227,25872.777777777777,2,12.7,NaN,25914,NaN,25746.290344,NaN,0.1426641560149461,23.517556774428286,51.329087480129246,39.09381689163553
1565079000,25885,25885,25885,25885,25888.655619617817,25880,19,12.55,NaN,25885,NaN,25750.86453712,NaN,0.1284773372489223,22.836133198847545,49.835562566033204,40.86600701541384
1565082900,25960,25960,25960,25960,25902.924495694253,25900,3,12.6,NaN,25960,NaN,25755.3472463776,NaN,0.11370449950047157,22.550656141559262,53.51751305543843,37.86653922055409
