time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1543824600,27280,27285,27280,27285,27265.038559473578,27262.666666666668,2,32.25,NaN,NaN,NaN,27242.20188426857,NaN,-0.006647364545154843,16.34430487889157,37.46622267722787,41.92072263060006
1543824900,27299,27310,27299,27308,27273.63084757886,27264.333333333332,15,32.9,NaN,NaN,NaN,27247.625733527082,NaN,-0.0009342000482454483,15.529891034775432,40.10607817238955,40.1510446303997
1543825200,27314,27320,27314,27320,27282.90467806309,27272.333333333332,3,32.7,NaN,NaN,NaN,27254.863160174373,NaN,0.004297182254859822,14.858992297725191,41.00884346899763,39.31252343399405
1543825500,27321,27321,27321,27321,27290.52374245047,27281.666666666668,1,32.6,NaN,NaN,NaN,27262.799580953448,NaN,0.00909977178237038,14.23277609936056,41.11671438833005,39.24063675989785
1543828800,27300,27300,27300,27300,27292.418993960375,27286.666666666668,3,32.7,NaN,NaN,NaN,27269.783631239035,NaN,0.012892444225355248,13.649460269670232,39.51928299421619,41.6012075343383
1543829400,27294,27294,27294,27294,27292.7351951683,27289.333333333332,2,32.5,NaN,NaN,NaN,27275.92959549035,NaN,0.015631864034194542,13.164485228824816,39.06285097890557,42.27569038213465
1543829700,27315,27315,27315,27315,27297.18815613464,27294.555555555555,3,32.45,NaN,NaN,NaN,27281.33804403151,NaN,0.017430542777002133,12.567146165115572,41.54996808497548,40.550230717391806
1543830000,27320,27320,27320,27320,27301.750524907715,27301.444444444445,1,32.35,NaN,NaN,NaN,27286.097478747728,NaN,0.018428663452197357,12.060455147374203,42.141810446914015,40.13963480257991
1543831200,27330,27330,27330,27330,27307.400419926173,27310.333333333332,2,24.5,NaN,NaN,NaN,27292.243831723044,NaN,0.018722526724894117,11.70229254180146,43.349434989485744,39.30183451031556
1543832100,27300,27300,27300,27300,27305.920335940937,27312,7,24.75,NaN,NaN,NaN,27297.529695281817,NaN,0.018177584768211363,11.259688718395186,40.66886707817218,43.055183423091755
