time,open,high,low,close,MA,MA,Volume,Volume MA,HKEX:HSI2!: Compare,HKEX:HSI1!: Compare,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1578044400,28370,28371,28361,28361,28384.29978938211,28382.333333333332,4,13.05,NaN,NaN,28436.225100647433,NaN,-0.0036187551518801486,27.1436458907824,26.54034158879608,52.768877054569685
1578044700,28352,28352,28350,28350,28377.439831505686,28376.777777777777,3,12.95,NaN,NaN,28427.10259058269,NaN,-0.007770984957750082,27.54486537763044,25.876599267318763,53.950071165613636
1578045000,28358,28358,28358,28358,28373.55186520455,28369.88888888889,1,7.9,NaN,NaN,28418.89233152442,NaN,-0.011626168828255956,27.806602713368573,26.799423376389374,52.93657402137823
1578045300,28355,28355,28355,28355,28369.84149216364,28364.333333333332,1,5.5,NaN,NaN,28411.503098371977,NaN,-0.0151388932784835,28.08622270250904,26.60215611850895,53.283002108985535
1578045600,28380,28380,28380,28380,28371.873193730913,28359.666666666668,1,5.4,NaN,NaN,28404.85278853478,NaN,-0.017841515516808237,27.853063526664982,31.053940836781486,50.05123885834484
1578045900,28379,28379,28379,28379,28373.29855498473,28362.444444444445,1,5.25,NaN,NaN,28398.867509681302,NaN,-0.01993931672007676,27.643580565312345,30.974837232727946,50.17847317765656
1578046800,28371,28371,28371,28371,28372.83884398778,28365.222222222223,2,5.3,NaN,NaN,28393.480758713173,NaN,-0.021510533095233653,27.542862366853836,30.324351972304196,51.224747242189785
1578047100,28361,28361,28361,28361,28370.471075190224,28365.222222222223,2,5.3,NaN,NaN,28388.632682841857,NaN,-0.022611789840262242,27.569049901324565,29.508955784571395,52.536272553291106
1578047400,28351,28351,28341,28341,28364.576860152178,28361.777777777777,6,5.5,NaN,NaN,28384.26941455767,NaN,-0.023106353821161774,27.826070334617704,27.92798742461543,55.07918365752117
1578047700,28335,28335,28330,28330,28357.661488121743,28358.333333333332,5,4.9,NaN,NaN,28379.07708481075,NaN,-0.022992325894067855,28.191434617497457,27.08778878242917,56.43060251642482
1578048000,28325,28325,28315,28315,28349.129190497395,28354.444444444445,6,4.2,NaN,NaN,28372.206292937244,NaN,-0.022270005013456107,28.697983632614353,25.96646722643112,58.234193978710245
1578048300,28312,28312,28305,28305,28340.303352397917,28348.555555555555,4,4.15,NaN,NaN,28363.053286067287,NaN,-0.021117169433628735,29.282052493961356,25.233443104544573,59.4132278078665
1578048600,28302,28302,28300,28300,28332.242681918335,28342.444444444445,3,3.7,NaN,NaN,28352.603694575177,NaN,-0.019588617810890607,29.888340232793468,24.86402076200233,60.0074257695686
1578050100,28290,28290,28290,28290,28323.794145534666,28332.444444444445,1,3.45,NaN,NaN,28342.082955660142,NaN,-0.017913664681273866,30.56697546456162,24.12058928050333,61.20319933305135
1578050400,28292,28292,28292,28292,28317.435316427735,28322.777777777777,1,3.45,NaN,NaN,28331.666364528115,NaN,-0.01618060795850751,31.159147698732607,24.595240648340106,60.820352629262246
1578050700,28299,28300,28299,28300,28313.94825314219,28314.88888888889,3,3.2,NaN,NaN,28323.33309162249,NaN,-0.014238901803314552,31.508714831233753,26.53030499097586,59.25955863308291
1578051000,28282,28282,28272,28272,28305.558602513753,28305,3,3.15,NaN,NaN,28316.66647329799,NaN,-0.012162386751364274,32.13787166733296,24.238648632853252,62.47017398510749
1578053700,28332,28340,28332,28340,28312.446882011,28304.88888888889,2,2.55,NaN,NaN,28272,NaN,-0.009438040918004487,31.44989222610202,35.2821849914532,51.170749889747846
1578054900,28355,28355,28355,28355,28320.9575056088,28307.666666666668,1,2.55,NaN,NaN,28272,NaN,-0.006037669274211455,30.522089419556643,37.890732449281536,49.108236970817515
1578055200,28347,28347,28347,28347,28326.16600448704,28311.222222222223,1,2.55,NaN,NaN,28275.32,NaN,-0.0022538504737268372,29.751085459882443,37.052305451569964,50.23434420935982
1578055800,28341,28341,28341,28341,28329.132803589633,28315.222222222223,1,2.4,NaN,NaN,28278.5072,NaN,0.0014689722152744222,29.10191992155901,36.41614900959701,51.08877801946659
1578057000,28379,28430,28379,28430,28349.306242871706,28329.666666666668,3,2.4,NaN,NaN,28281.566912,NaN,0.005806703153649062,28.1776186417933,49.8581567125082,40.2883037327858
1578058200,28438,28438,28438,28438,28367.044994297365,28346.11111111111,1,2.4,NaN,NaN,28290.47289728,NaN,0.010734113560386671,27.396548556959903,50.841471480836596,39.49822340358436
1578060900,28390,28390,28390,28390,28371.635995437893,28357,2,2.45,NaN,NaN,28302.2750654976,NaN,0.015512664979138169,26.077459981020912,45.23838869183392,46.16593881932008
1578061500,28380,28380,28350,28350,28367.308796350313,28362.555555555555,18,3.3,NaN,NaN,28313.13306025779,NaN,0.019655993065310073,25.297711708185,41.25058150569133,50.91146274807813
1578061800,28400,28400,28400,28400,28373.84703708025,28376.777777777777,1,3.3,NaN,NaN,28323.122415437167,NaN,0.023648267052660543,24.292189548569986,41.120604696863964,45.62007675635042
1578062400,28483,28483,28483,28483,28395.6776296642,28392.666666666668,1,3.25,NaN,NaN,28332.312622202193,NaN,0.027948298668670768,23.72873630432536,50.17017067334414,38.608423658807574
1578062700,28490,28490,28490,28490,28414.542103731357,28407.666666666668,1,3.2,NaN,NaN,28347.381359981973,NaN,0.032623026911230424,23.259282453449092,50.840926480321244,38.088718399581964
1578063000,28485,28485,28461,28461,28423.833682985085,28420.333333333332,2,3,NaN,NaN,28364.495596784138,NaN,0.03716647708900456,22.459295184451,48.02195163730328,41.52151078581303
1578063300,28453,28484,28453,28484,28435.86694638807,28436.222222222223,3,2.9,NaN,NaN,28379.556125170042,NaN,0.041831727592848145,21.60457924513733,45.2017932554918,40.59862126683066
1578063900,28444,28444,28444,28444,28437.493557110454,28437.777777777777,1,2.65,NaN,NaN,28392.809390149636,NaN,0.046358467587339636,20.68466036953692,41.862649639636,39.261641220102376
1578064200,28452,28452,28452,28452,28440.394845688363,28439.333333333332,1,2.5,NaN,NaN,28404.472263331678,NaN,0.050318801429887206,19.90177184630838,42.752954818294626,38.66039533799343
1578064800,28417,28417,28417,28417,28435.71587655069,28442.333333333332,1,2.4,NaN,NaN,28414.73559173188,NaN,0.05363989445121953,19.073971670006564,39.936467715494075,42.70133721337227
1578065400,28422,28422,28422,28422,28432.972701240553,28450.333333333332,1,2.4,NaN,NaN,28490,NaN,0.05605600928230481,18.226350623196765,40.52565001342322,42.282466210833654
1578065700,28433,28433,28433,28433,28432.978160992443,28454,1,2.4,NaN,NaN,28488.64,NaN,0.05765536899182133,17.345287964057952,41.84667920962442,41.34329878211004
1578066000,28440,28449,28440,28449,28436.182528793954,28450.222222222223,2,2.35,NaN,NaN,28487.3072,NaN,0.05828698297230761,16.703464440756008,43.75933513523447,39.98352251610948
1578066300,28446,28446,28446,28446,28438.146023035162,28445.333333333332,1,2.25,NaN,NaN,28486.001056,NaN,0.058369139330333164,16.09373209361916,43.47710678747866,39.72564648891882
1578067500,28418,28418,28418,28418,28434.11681842813,28440.555555555555,1,2.2,NaN,NaN,28484.72103488,NaN,0.057643123534639185,15.433392780301123,40.88637924371027,43.31729366515096
1578067800,28447,28447,28447,28447,28436.693454742504,28436.444444444445,1,2.2,NaN,NaN,28482.0521934848,NaN,0.05622633490700746,14.885843847341514,44.49241321945262,40.67486319489216
1578070500,28450,28450,28450,28450,28439.354763794003,28437.11111111111,2,2.25,NaN,NaN,28479.490105745408,NaN,0.0540229119018476,14.402633754033735,44.85869803982471,40.406456913460715
1578273000,28203,28203,28203,28203,28392.0838110352,28409.444444444445,4,2.4,NaN,NaN,28477.03050151559,NaN,0.04912664128877198,15.533528109709238,28.537917004306294,62.088164371458554
1578273300,28260,28311,28240,28311,28375.86704882816,28397.666666666668,36,4.05,NaN,NaN,28460.588671424655,NaN,0.04292116762373066,15.539404037715684,38.78813460454309,53.182501836473804
1578273600,28308,28332,28308,28332,28367.09363906253,28387.666666666668,3,4.15,NaN,NaN,28445.133351139175,NaN,0.035801304881444285,15.36610972063201,40.36946868461831,51.45603741276642
1578274500,28300,28300,28290,28290,28351.674911250022,28371.777777777777,7,4.4,NaN,NaN,28430.605350070826,NaN,0.027662784673382346,15.320850813123993,38.091580974848114,50.97083617370903
1578274800,28285,28285,28259,28259,28333.13992900002,28350.666666666668,16,4.3,NaN,NaN,28416.949029066578,NaN,0.01821508095995794,15.478505263883445,36.49178999813994,53.02998971571188
1578275100,28230,28263,28230,28263,28319.111943200016,28330.333333333332,4,4.45,NaN,NaN,28404.112087322585,NaN,0.0077150075744997215,15.808276379911154,34.8516308495272,54.59630299133473
1578275700,28223,28232,28221,28221,28299.489554560012,28308.444444444445,25,5.65,NaN,NaN,28392.04536208323,NaN,-0.0038013712802525967,16.176965117254046,32.872238668059836,52.71254757065454
1578276000,28267,28267,28267,28267,28292.99164364801,28288.444444444445,5,5.85,NaN,NaN,28380.702640358235,NaN,-0.015461860081730228,16.18841242674871,35.527950705993625,49.47315705542466
1578276300,28305,28330,28305,28330,28300.39331491841,28275.11111111111,3,5.9,NaN,NaN,28370.04048193674,NaN,-0.0263014152533958,15.649910760017331,40.774981553671466,45.44680479821548
1578276600,28308,28331,28308,28331,28306.514651934725,28289.333333333332,3,5.9,NaN,NaN,28360.018053020536,NaN,-0.03606256195061941,15.130034466563284,39.670251076469114,44.068534392283546
1578276900,28339,28345,28337,28340,28313.21172154778,28292.555555555555,5,6.1,NaN,NaN,28350.596969839306,NaN,-0.044419457732487455,14.516802565418761,40.8202067860542,43.228536486744645
1578277200,28327,28327,28292,28292,28308.969377238223,28288.11111111111,25,7.3,NaN,NaN,28345,NaN,-0.0515982584364838,14.280343262747227,38.19283750714385,46.48032161012786
1578277500,28290,28291,28280,28290,28305.175501790578,28288.11111111111,18,8.15,NaN,NaN,28345,NaN,-0.05745524606087293,14.14416772255868,37.55670181071343,47.371739480792876
1578277800,28278,28300,28268,28300,28304.14040143246,28292.666666666668,7,8.45,NaN,NaN,28336.48,NaN,-0.061739367659998656,14.104244945230386,35.879226857232744,46.930816957569796
1578278100,28258,28277,28248,28277,28298.71232114597,28294.222222222223,3,8.55,NaN,NaN,28328.4712,NaN,-0.06457916100221839,14.214795018916863,33.3325878288366,46.329683737888914
1578278400,28267,28271,28251,28251,28289.169856916775,28297.555555555555,9,8.9,NaN,NaN,28320.942928,NaN,-0.06612715478927778,14.319817588919017,32.132227732218325,44.66127731431698
1578278700,28265,28265,28237,28239,28279.13588553342,28294.444444444445,10,9.35,NaN,NaN,28313.86635232,NaN,-0.06606711431696832,14.527925033465158,30.87194611017738,44.87067126427934
1578279000,28253,28281,28243,28281,28279.508708426736,28289,10,9.8,NaN,NaN,28307.214371180802,NaN,-0.06451937913495076,14.546679364671268,31.293190460924425,42.253925766049726
1578279300,28283,28283,28283,28283,28280.20696674139,28283.666666666668,4,9.95,NaN,NaN,28300.961508909953,NaN,-0.06153517635786865,14.541751862720705,31.49344765690552,42.13076981178744
1578279600,28300,28300,28300,28300,28284.16557339311,28279.222222222223,1,9.9,NaN,NaN,28203,NaN,-0.056826847812079806,14.3413104289361,33.23459356376769,41.059984391972925
1578279900,28260,28260,28260,28260,28279.33245871449,28275.666666666668,1,9.75,NaN,NaN,28204.94,NaN,-0.05083118743238968,14.500309085810745,31.26639747827018,44.55048918109571
1578280500,28274,28274,28274,28274,28278.26596697159,28273.88888888889,50,10.45,NaN,NaN,28206.8412,NaN,-0.044408952698621884,14.486988223746554,32.734031697112584,43.59922487965489
1578281100,28308,28308,28308,28308,28284.212773577274,28274.777777777777,1,10.35,NaN,NaN,28208.704375999998,NaN,-0.03744923076556106,14.093152390741349,36.21571822987884,41.34252899119288
1578282300,28312,28312,28312,28312,28289.77021886182,28278.666666666668,1,10.05,NaN,NaN,28212.67620096,NaN,-0.02965441569664551,13.67531470482464,36.62196554579013,41.07921503719732
1578282600,28292,28292,28292,28292,28290.216175089456,28283.222222222223,1,9.3,NaN,NaN,28218.6356289024,NaN,-0.02104121492506883,13.47329339459247,35.4341599278561,42.99026591469303
1578282900,28293,28293,28285,28285,28289.172940071563,28288.333333333332,4,9.3,NaN,NaN,28224.237491168256,NaN,-0.01228317578858884,13.349184159776689,34.95677199906568,43.58992482601641
1578286800,28338,28338,28338,28338,28298.938352057252,28294.666666666668,1,8.1,NaN,NaN,28229.50324169816,NaN,-0.003869431509162524,12.719633252482,39.246587898859545,39.84624286109947
1578287100,28314,28325,28314,28325,28304.150681645802,28299.333333333332,19,8.8,NaN,NaN,28238.18298236231,NaN,0.003788660967414814,12.365754428048778,37.70310537721055,42.21195865261442
1578287400,28305,28305,28305,28305,28304.32054531664,28299.88888888889,5,8.9,NaN,NaN,28246.168343773323,NaN,0.010676120417167367,12.119472024952891,36.44579531496848,42.3049332870628
1578287700,28300,28300,28300,28300,28303.456436253313,28304.333333333332,6,9.05,NaN,NaN,28253.514876271456,NaN,0.01653543044497774,11.936508076899987,36.12874039766649,42.80684316301191
1578288000,28320,28325,28320,28325,28307.76514900265,28310,19,9.75,NaN,NaN,28260.27368616974,NaN,0.02192162554544852,11.46537956068099,38.925119736501,40.93269550212248
1578288300,28325,28330,28322,28328,28311.81211920212,28312.222222222223,7,8.85,NaN,NaN,28266.491791276163,NaN,0.026717080194919585,10.959321919084974,39.2677364170631,40.337815523830066
1578288600,28320,28320,28300,28300,28309.449695361698,28310.88888888889,14,8.65,NaN,NaN,28272.21244797407,NaN,0.030896256535395406,10.726167799406666,37.272074315816724,42.28092148090418
1578289200,28297,28297,28296,28296,28306.759756289357,28311.333333333332,4,8.5,NaN,NaN,28277.475452136146,NaN,0.03433505880757581,10.549252176834049,36.989386800115824,42.718687910989466
1578289500,28295,28295,28285,28285,28302.407805031486,28311.333333333332,9,8.8,NaN,NaN,28282.317415965255,NaN,0.036800043048872966,10.505577684805033,36.194733775087926,43.94927786845685
1578289800,28273,28278,28272,28278,28297.52624402519,28304.666666666668,59,11.3,NaN,NaN,28338,NaN,0.038026538310161895,10.609828852588437,35.25258721502269,45.408274510718435
1578290100,28278,28278,28278,28278,28293.620995220153,28299.444444444445,6,11.1,NaN,NaN,28336.68,NaN,0.03795929169161161,10.70886746198267,35.25258721502269,45.408274510718435
1578290400,28260,28260,28259,28259,28286.696796176122,28294.333333333332,6,10.9,NaN,NaN,28335.3864,NaN,0.03664514703187183,11.020013314898396,33.82666668370632,47.61643760922662
1578290700,28216,28220,28198,28200,28269.357436940896,28283.222222222223,99,15.65,NaN,NaN,28332.330944,NaN,0.033379238626437546,11.912531517251718,29.758753371064245,53.91595842236326
1578291000,28190,28190,28100,28100,28235.485949552716,28258.222222222223,37,17.45,NaN,NaN,28324.27108736,NaN,0.027466109972141828,13.45580626873404,24.64453104643311,61.49206844233264
1578291300,28090,28113,28060,28111,28210.588759642174,28234.11111111111,24,18.6,NaN,NaN,28306.3294003712,NaN,0.021437644502171338,15.143642164768385,22.488397561817248,62.715136861817335
1578291600,28115,28140,28114,28140,28196.47100771374,28216.333333333332,22,17.2,NaN,NaN,28281.69646033408,NaN,0.014766621571858374,16.362938743880495,25.876057917355627,59.70646405494947
1578291900,28130,28136,28130,28136,28184.376806170992,28198.555555555555,5,17.4,NaN,NaN,28259.52681430067,NaN,0.007406495368668109,17.521270494036997,25.433182383472335,58.68457222625313
1578292200,28136,28145,28132,28136,28174.701444936793,28182,221,28.4,NaN,NaN,28239.574132870603,NaN,-0.00007783660034510476,18.489750869615683,26.435485839837185,57.34158157741338
1578292500,28099,28099,28099,28099,28159.561155949435,28162.11111111111,14,29.05,NaN,NaN,28221.616719583544,NaN,-0.007547376078722023,19.624460161330536,24.739308093016618,59.385016816237815
1578292800,28106,28106,28106,28106,28148.84892475955,28143,1,28.9,NaN,NaN,28205.45504762519,NaN,-0.014798608529901225,20.596814640537367,25.688842705486813,58.635779365712715
1578293100,28141,28141,28141,28141,28147.27913980764,28129.88888888889,14,29.55,NaN,NaN,28190.90954286267,NaN,-0.0209856443751405,21.012949488660148,30.316077947156977,54.984624484239006
1578293400,28156,28156,28156,28156,28149.02331184611,28125,1,28.65,NaN,NaN,28177.818588576403,NaN,-0.02624229389364574,21.202768240847767,32.22008342456385,53.482254595934464
1578293700,28160,28160,28160,28160,28151.21864947689,28131.666666666668,1,28.45,NaN,NaN,28166.036729718762,NaN,-0.031007374558677525,21.32774374326277,32.73598107070665,53.07518166562563
1578294000,28149,28149,28149,28149,28150.774919581512,28135.88888888889,1,28.2,NaN,NaN,28160,NaN,-0.03532753919430587,21.541969550535757,32.03026161450412,54.08678285166647
1578294300,28195,28195,28195,28195,28159.61993566521,28142,2,27.35,NaN,NaN,28060,NaN,-0.038832022550920886,21.122090678264833,37.92128801091075,49.39901042463779
1578295200,28186,28188,28186,28188,28165.29594853217,28147.777777777777,11,27.55,NaN,NaN,28062.7,NaN,-0.04112999541696305,20.810202056758246,37.25626637804036,50.286394648047676
1578295500,28196,28196,28196,28196,28171.436758825737,28154.444444444445,1,26.9,NaN,NaN,28065.346,NaN,-0.04213005486986887,20.40822061240252,38.26919422605654,49.474576693090775
1578295800,28230,28243,28230,28243,28185.74940706059,28170.444444444445,2,26.8,NaN,NaN,28070.57216,NaN,-0.04157397167894983,19.450313072150653,43.87277913854954,44.98354522130653
1578297000,28235,28235,28223,28223,28193.199525648473,28183.444444444445,2,26.45,NaN,NaN,28080.9178304,NaN,-0.039535171629963006,18.61813296925421,42.158590446504654,44.59347008449247
1578297300,28219,28225,28216,28216,28197.75962051878,28191.777777777777,4,23.7,NaN,NaN,28090.642760576,NaN,-0.03592809888573023,17.906882698951062,41.392510392467635,45.19647497534884
1578297600,28224,28235,28223,28224,28203.007696415025,28199.333333333332,6,23.7,NaN,NaN,28099.78419494144,NaN,-0.030656631114532873,17.106148807387818,41.82873838026077,43.442239983585054
1578297900,28220,28233,28220,28233,28209.00615713202,28207.444444444445,3,23.55,NaN,NaN,28108.377143244954,NaN,-0.024116520847851097,16.38228369732584,40.69124130144752,42.88842245555351
1578298200,28244,28244,28223,28223,28211.804925705615,28215.666666666668,5,18.85,NaN,NaN,28116.454514650257,NaN,-0.016575446355062695,15.576248890850286,41.20789539550836,40.99286841672677
1578298500,28223,28235,28223,28235,28216.44394056449,28220.11111111111,14,17.7,NaN,NaN,28126.658153478238,NaN,-0.008360214607950889,14.81051582469851,40.14075878028585,39.931300228625226
1578298800,28225,28230,28220,28220,28217.155152451593,28223.666666666668,14,17.2,NaN,NaN,28136.04550119998,NaN,0.0004263832109985266,14.099216364611559,38.81806333193625,39.274535361862426
1578299100,28218,28220,28158,28158,28205.324121961276,28219.444444444445,102,21.2,NaN,NaN,28144.68186110398,NaN,0.008917587335949828,14.194500986410507,33.95064046567701,46.88894189771637
1578302100,28124,28134,28124,28134,28191.05929756902,28207.333333333332,4,21.15,NaN,NaN,28244,NaN,0.016517464820496874,14.630154402326,31.659100640010884,50.47373744664544
