time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1551450600,28827,28827,28827,28827,28806.55970320673,28808.777777777777,1,2.7,NaN,NaN,NaN,28850.109200000003,NaN,0.001227584518015723,39.095293892974965,56.976796845108936,33.81885524180695
1551451200,28822,28822,28822,28822,28809.647762565386,28808.777777777777,1,2.7,NaN,NaN,NaN,28848.707016000004,NaN,-0.0008168201130151154,38.33201051091224,56.285138423390755,34.62224800281793
1551452400,28823,28831,28823,28831,28813.91821005231,28813.555555555555,3,2.6,NaN,NaN,NaN,28847.332875680004,NaN,-0.0024098648595052507,37.7008740020939,57.2680075246117,33.843813929153015
1551452700,28822,28822,28822,28822,28815.534568041847,28815.333333333332,1,2.6,NaN,NaN,NaN,28845.986218166403,NaN,-0.0037624311047542935,37.083205449358374,55.943982037604044,33.31823814573287
1551453000,28809,28809,28809,28809,28814.227654433478,28814.11111111111,1,2.6,NaN,NaN,NaN,28844.666493803074,NaN,-0.004980271105753631,36.25895266366634,54.04417115911186,35.582695053405416
1551453600,28800,28800,28793,28793,28809.982123546783,28810.222222222223,2,2.35,NaN,NaN,NaN,28843.37316392701,NaN,-0.006110315360028618,35.19376859292413,51.76666175336582,38.2973452138593
1551453900,28778,28778,28778,28778,28803.585698837425,28806,1,2.35,NaN,NaN,NaN,28840.75823736993,NaN,-0.00709946353811799,33.92815436990082,49.69978993966353,40.76092840984905
1551455100,28773,28773,28773,28773,28797.46855906994,28805.222222222223,1,2.35,NaN,NaN,NaN,28836.692743127733,NaN,-0.007936360457201053,32.64203344568494,49.01314676239008,41.57936455182817
1551456900,28728,28728,28728,28728,28783.574847255954,28798.11111111111,1,2.35,NaN,NaN,NaN,28827.997323677515,NaN,-0.008896387774950077,31.282637295485113,43.34045799661433,48.340858238469494
1551457200,28719,28719,28719,28719,28770.659877804763,28786.11111111111,1,2.15,NaN,NaN,NaN,28817.097591309765,NaN,-0.010170608985634844,30.11359453256558,42.30954708358649,49.56964020020544
1551459000,28712,28712,28712,28712,28758.92790224381,28773.88888888889,1,1.3,NaN,NaN,NaN,28804.485880352593,NaN,-0.011736780359170274,29.098581213931958,41.50134176540079,50.532970885539676
1551662100,28903,28903,28813,28813,28769.74232179505,28771.88888888889,3,1.4,NaN,NaN,NaN,28712,NaN,-0.012920498259912616,29.203677895398464,62.22601996951216,32.63034556205623
1551662400,28813,28836,28813,28829,28781.59385743604,28772.666666666668,4,1.55,NaN,NaN,NaN,28715.82,NaN,-0.013596243135307296,29.303519742791643,59.55173800603001,31.227994188120505
1551662700,28830,28830,28830,28830,28791.275085948833,28775,1,1.55,NaN,NaN,NaN,28719.5636,NaN,-0.013694946360240068,29.398369497815168,59.434835238395046,31.166692216582582
1551663000,28831,28831,28774,28827,28798.420068759067,28778.777777777777,15,2.25,NaN,NaN,NaN,28723.232328000002,NaN,-0.013631670325386059,28.74552011159917,53.17208240931664,38.234915855217096
1551663300,28840,28850,28821,28821,28802.936055007252,28783.555555555555,29,3.6,NaN,NaN,NaN,28726.82768144,NaN,-0.013304492953819769,28.28792800707827,53.831528009876465,36.19250821107228
1551663600,28817,28827,28801,28801,28802.548844005803,28786.666666666668,14,4.25,NaN,NaN,NaN,28730.351127811202,NaN,-0.012899742104025802,27.6062737102408,51.248012571483706,38.14727444142479
